measure,location,sex,age,cause,rei,metric,year,val,upper,lower
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2012,855367.0424451289,1122231.7233166192,626830.445309356
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2012,906981.1419377961,1211870.4506146973,648120.1598227457
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2012,1762348.184382925,2349254.8406660375,1269684.7923408865
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2012,0.16852310952186875,0.19745284086085602,0.1430635880890415
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2012,0.14978761455173337,0.1817222039334394,0.12268969233623594
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2012,0.15831165491301702,0.18820899088687731,0.1320165958555481
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2012,885.1192433042892,1161.2662687056882,648.6334659870873
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2012,999.9912928247015,1336.1467428717067,714.5843353944298
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2012,940.7342030672651,1254.0225591742003,677.7525132967153
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2013,829138.5144116636,1086828.1340781075,604907.4990348922
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2013,877491.3829946461,1175380.4182118273,628698.7262000917
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2013,1706629.8974063122,2272726.8450183617,1231270.3436528083
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2013,0.1670744966932975,0.19628931470394892,0.14143248000889777
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2013,0.14895788501977955,0.18026142262101894,0.12194185634288408
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2013,0.15722221048190294,0.1867028466990957,0.13159333671382523
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2013,882.1565824969015,1156.3237937392582,643.5874378046643
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2013,999.3151393983194,1338.5606619439288,715.9821365630705
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2013,938.7443268712159,1250.1301163956857,677.2693081877181
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2014,805937.1411432184,1051821.70783025,591554.939817073
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2014,852414.6471844771,1144654.442443338,608913.5296571266
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2014,1658351.7883276974,2201126.6932450584,1194772.1284605754
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2014,0.16551961360389608,0.19438512113439957,0.14033300021532838
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2014,0.14820477290938316,0.1800279198104375,0.1212268488097092
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2014,0.15612367023043577,0.18551186305254586,0.13027212786750708
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2014,878.6405184276387,1146.7062671295662,644.9189551706476
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2014,998.5351842715987,1340.870594361224,713.2932142237842
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2014,936.4352829026777,1242.9284981639044,674.6619046658678
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2015,788424.857229304,1030543.4938633094,572376.880942368
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2015,832459.9973706524,1117752.8102968791,592344.1209929481
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2015,1620884.8545999548,2146771.714945277,1166746.0869370203
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2015,0.1647757097310183,0.19409565466310233,0.13927322357546118
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2015,0.14769676355702466,0.17880280200262116,0.12095764639735755
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2015,0.15552084539870187,0.1846008544373606,0.12974851307151214
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2015,877.0215031554961,1146.347423940054,636.6958472867295
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2015,998.0317852652017,1340.0677945718649,710.1581606722141
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2015,935.2616178053847,1238.7019235083756,673.2204510024475
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2016,779597.4923595287,1015961.8975563459,568802.1021597655
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2016,820511.6960254831,1104488.0909113325,583176.9090429569
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2016,1600109.1883850123,2123260.85073922,1152162.1938476807
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2016,0.16475865690785196,0.19384157439618846,0.13921989174763066
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2016,0.14765244484049617,0.1788830119251639,0.12113342659610515
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2016,0.15550203593904996,0.18523062882607697,0.13010099375596404
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2016,880.2668634484473,1147.1529881892209,642.251478869755
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2016,1000.8038398047913,1347.1787516949616,711.3191593524277
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2016,938.2106461969587,1244.9562500339991,675.5606706468336
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2017,772305.5804240989,1010059.6879157296,560155.0149175349
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2017,810128.8254770914,1090902.4640359792,578421.338175141
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2017,1582434.405901188,2103349.6498553064,1133432.3458636994
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2017,0.16461799011475453,0.19398532244335384,0.1386998057284684
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2017,0.14734941746454486,0.17889258805403055,0.12057499250227717
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2017,0.15528272692603703,0.18459302715067136,0.1298555606916499
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2017,881.6892368819098,1153.1170795821072,639.4912326892802
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2017,1000.9285203098211,1347.829326387485,714.6498136198503
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2017,938.9542119574674,1248.0447881984594,672.534084919288
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2018,763333.4569135715,1001465.7718295545,553976.2702046807
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2018,800294.8775110346,1076707.5271386642,568332.406357741
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2018,1563628.3344246047,2085218.023076494,1117845.2191429215
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2018,0.16393414434900566,0.19284627318054823,0.13808400216162037
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2018,0.1466197534756557,0.17790972989023743,0.11981536362334626
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2018,0.15457400375195726,0.18447509582791133,0.12917002213590925
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2018,878.233198304496,1152.2100594706867,637.3628027963396
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2018,998.2640389390381,1343.0529608540269,708.920948232357
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2018,935.8247038706113,1247.993846101101,669.0254634983684
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Number,2019,755893.9504014639,992648.3800106248,547691.3031604094
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Number,2019,793684.1696474145,1068467.9469978288,560461.4921793999
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Number,2019,1549578.1200488769,2069816.7543779162,1110809.6798070145
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Percent,2019,0.16292839239858226,0.1917379899859221,0.13632477452115666
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Percent,2019,0.1457289350333248,0.1767987608090841,0.11926666119419878
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Percent,2019,0.15362449466728575,0.1828108113516538,0.12855005802877226
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Male,15-19 years,All causes,All risk factors,Rate,2019,874.378478710452,1148.24358621617,633.5405756402732
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Female,15-19 years,All causes,All risk factors,Rate,2019,997.2383860465069,1342.4952792996803,704.2016651919537
YLDs (Years Lived with Disability),World Bank Upper Middle Income,Both,15-19 years,All causes,All risk factors,Rate,2019,933.2699958581657,1246.595992026856,669.0113469335795
YLDs (Years Lived with Disability),World Bank Lower Middle Income,Male,15-19 years,All causes,All risk factors,Number,2000,1598995.0558441961,2126793.6407334604,1149288.9128965582
